merchant_id,business_category,region,country,account_created,account_age_months,pricing_tier,monthly_volume_usd,avg_transaction_size,cross_border_enabled,churn_risk_score,has_premium_support,integration_type,dispute_rate,refund_rate
M7EABE3A1649F,Software/SaaS,Asia Pacific,IN,2024-11-27,14,standard,9753.2,17.55,True,0.1886,False,Hosted,0.0133,0.0252
M69ADC1E107F7,Retail,Asia Pacific,SG,2024-04-01,22,standard,356.17,32.48,False,0.0885,False,API,0.0819,0.0495
M091D584FCED3,Healthcare,Latin America,BR,2025-12-22,1,standard,9260.53,36.45,False,0.2161,False,Hosted,0.007,0.1214
MB1D10E7BAFA4,Entertainment,North America,US,2025-11-22,2,standard,3420.93,16.68,False,0.0896,False,API,0.0211,0.1421
M6F3EF77AC0E3,E-commerce,North America,CA,2024-09-28,16,standard,1440.97,53.66,True,0.2048,False,Hosted,0.0269,0.0522
MEB163727917C,Software/SaaS,North America,CA,2024-06-30,19,preferred,13293.43,39.15,True,0.2429,True,Plugin,0.0234,0.0553
M1534B76D325A,Travel,North America,MX,2023-10-04,28,standard,7310.88,461.06,False,0.13,False,Hosted,0.0121,0.0286
M979D472A8480,Education,Europe,IT,2025-10-23,3,standard,2205.76,41.53,False,0.1846,False,API,0.0069,0.0839
MCA46C1B9512A,Retail,North America,MX,2024-06-30,19,standard,368.19,38.3,False,0.0444,False,SDK,0.0056,0.0565
M3B8A614226A9,Food & Delivery,North America,MX,2024-04-01,22,preferred,17055.21,58.85,True,0.1316,True,API,0.0155,0.0482
M45FBC6D3E05E,Education,Europe,ES,2025-11-22,2,standard,6676.12,72.6,True,0.2051,False,API,0.0198,0.0476
M63DC7ED1010D,Software/SaaS,North America,MX,2023-03-08,35,preferred,58244.77,35.06,True,0.0514,True,API,0.0291,0.1639
ME96ED478DAB8,E-commerce,Asia Pacific,SG,2025-03-27,10,standard,1920.42,45.74,True,0.2184,False,Hosted,0.0082,0.1913
MC0E190D8267E,Retail,Latin America,BR,2019-10-25,76,standard,8304.02,153.77,True,0.1423,False,Hosted,0.0109,0.0264
MEC8CE6ABB3E9,Entertainment,Europe,UK,2023-12-03,26,standard,776.0,27.56,True,0.1301,False,Hosted,0.0102,0.0174
M060AD9248994,Gaming,Europe,ES,2025-05-26,8,preferred,48592.93,32.06,False,0.1564,True,Plugin,0.0044,0.046
MBCBE3365E6AC,Services,North America,US,2024-08-29,17,standard,80.7,157.4,False,0.2643,False,Hosted,0.0043,0.0366
M115F89503138,Entertainment,Europe,DE,2025-11-22,2,standard,1697.19,85.52,False,0.2461,False,Plugin,0.0002,0.113
M13FE9D84310E,Healthcare,Asia Pacific,AU,2022-09-09,41,preferred,18820.81,22.36,True,0.1153,True,Plugin,0.001,0.0712
MD1C38A09ACC3,Digital Goods,North America,US,2025-04-26,9,standard,9186.23,50.25,False,0.3136,False,SDK,0.0221,0.1046
M9CFDF10E8FC0,Services,North America,CA,2025-07-25,6,standard,375.39,19.1,False,0.2386,False,Hosted,0.0005,0.04
M705F21728346,Services,Europe,FR,2021-11-13,51,preferred,14565.63,50.56,False,0.1239,True,SDK,0.0013,0.0858
M74DB120F0A8E,E-commerce,Asia Pacific,SG,2022-09-09,41,standard,3457.86,15.48,False,0.1075,False,Hosted,0.0196,0.0512
M57AEEE35C982,Food & Delivery,Asia Pacific,JP,2025-07-25,6,standard,3622.5,28.45,False,0.3469,False,SDK,0.0118,0.0589
M6DA9003B743B,Healthcare,North America,MX,2019-07-27,79,standard,1170.38,30.31,True,0.1438,False,API,0.0146,0.0601
M9B04D152845E,Software/SaaS,Europe,NL,2018-01-03,98,standard,4495.91,189.78,False,0.2139,False,Plugin,0.0418,0.0679
MBE83AB3ECD0D,Software/SaaS,North America,US,2024-11-27,14,standard,7663.03,66.39,True,0.1307,False,Plugin,0.0188,0.062
ME165421110BA,E-commerce,North America,US,2025-02-25,11,preferred,28216.06,21.04,False,0.0631,True,Hosted,0.0136,0.0605
M289DFF07669D,Education,MEA,NG,2022-02-11,48,preferred,15168.28,64.37,True,0.2606,True,Plugin,0.0,0.0319
M577EF1154F32,Digital Goods,Europe,ES,2024-12-27,13,preferred,13389.62,30.38,True,0.3437,True,API,0.0072,0.0332
M01161AAA0B6D,Subscription,MEA,ZA,2023-05-07,33,preferred,28003.81,28.1,True,0.1754,True,API,0.0092,0.0173
M539FD53B59E3,Retail,North America,US,2022-07-11,43,standard,936.12,12.89,False,0.2761,False,API,0.0068,0.052
MAC1DD209CBCC,Healthcare,Europe,NL,2024-09-28,16,standard,5178.97,107.97,True,0.1628,False,SDK,0.007,0.0248
M555D6702C950,Gaming,Europe,UK,2024-11-27,14,standard,3787.92,66.14,False,0.2002,False,API,0.0178,0.0377
M335F5352088D,Entertainment,Europe,FR,2025-11-22,2,standard,424.0,41.05,True,0.0643,False,Plugin,0.0124,0.0288
MF340F1B1F65B,Software/SaaS,Europe,DE,2023-05-07,33,preferred,17858.83,38.77,False,0.2236,True,API,0.0302,0.0558
ME4A6222CDB5B,E-commerce,Latin America,AR,2021-01-17,61,standard,242.91,28.16,True,0.1804,False,SDK,0.0066,0.0765
MCB70AB375662,Entertainment,Europe,IT,2023-05-07,33,preferred,28411.04,15.77,False,0.1061,True,API,0.0228,0.037
M9188905E74C2,Digital Goods,North America,US,2024-12-27,13,preferred,21225.22,57.35,False,0.2393,True,SDK,0.0136,0.0165
M0266E33D3F54,Food & Delivery,Europe,DE,2022-03-13,47,standard,8402.19,32.74,False,0.1368,False,Hosted,0.0085,0.049
M38DB3AED920C,E-commerce,North America,MX,2025-08-24,5,standard,2520.87,175.4,False,0.1576,False,Hosted,0.0496,0.0242
M3CEC07E9BA5F,Digital Goods,North America,CA,2025-11-22,2,standard,1221.05,115.89,True,0.1438,False,Hosted,0.0628,0.0554
M621BF66DDB7C,Entertainment,Europe,UK,2024-12-27,13,standard,697.66,19.01,False,0.1423,False,Plugin,0.0227,0.0381
M077E29B11BE8,Education,Asia Pacific,KR,2024-09-28,16,standard,8465.15,47.5,False,0.0873,False,SDK,0.0042,0.0094
M6C9882BBAC1C,Services,North America,CA,2024-08-29,17,preferred,39773.66,107.51,True,0.0769,True,SDK,0.0008,0.1075
M19F3CD308F14,Services,North America,US,2025-10-23,3,preferred,33771.28,283.86,True,0.4437,True,API,0.0023,0.0554
M03C6B06952C7,Education,North America,MX,2025-10-23,3,standard,1083.37,21.88,True,0.6367,False,Hosted,0.0278,0.0145
MC24CD76E1CE4,E-commerce,North America,MX,2025-07-25,6,standard,4197.57,18.62,True,0.3614,False,Hosted,0.055,0.0624
MC52F1BD66CC1,Software/SaaS,North America,MX,2024-11-27,14,standard,6864.74,2.57,False,0.146,False,Hosted,0.0025,0.0568
MFE131D7F5A6B,Travel,North America,CA,2025-05-26,8,preferred,20518.64,74.53,True,0.0798,True,API,0.0672,0.0082
MF718499C1C8C,Subscription,Europe,UK,2025-03-27,10,standard,5921.93,25.98,True,0.085,False,SDK,0.0134,0.095
MD96409BF8942,Entertainment,Asia Pacific,IN,2023-09-04,29,standard,4716.63,118.14,True,0.0038,False,SDK,0.0514,0.0314
M502E4A16930E,Subscription,Europe,FR,2023-09-04,29,standard,3364.02,56.07,False,0.0789,False,API,0.0715,0.0608
MCFA0860E83A4,Services,North America,CA,2024-07-30,18,standard,2620.79,26.99,False,0.1057,False,SDK,0.0234,0.0387
MA4F23670E183,Gaming,Europe,NL,2024-10-28,15,standard,5878.02,6.0,True,0.3925,False,Plugin,0.0308,0.081
MB1A59B315FC9,Travel,Europe,NL,2021-08-15,54,standard,3402.56,170.84,True,0.0221,False,API,0.0148,0.0577
M36660E59856B,Gaming,Latin America,BR,2024-02-01,24,standard,7045.96,24.04,True,0.1259,False,SDK,0.0231,0.1163
M8C19F571E251,Entertainment,MEA,AE,2025-11-22,2,standard,1398.87,17.35,False,0.191,False,API,0.0439,0.0376
MD6BAF65E0B24,Digital Goods,Asia Pacific,AU,2025-05-26,8,standard,722.23,40.4,True,0.215,False,API,0.0106,0.0375
ME56954B4F634,Services,Europe,ES,2025-08-24,5,standard,2020.6,29.02,True,0.2224,False,SDK,0.0144,0.0392
MF7664060CC52,Digital Goods,Europe,NL,2024-01-02,25,standard,1905.03,93.74,True,0.2545,False,Hosted,0.0246,0.0499
MEDA80A3D5B34,Education,MEA,ZA,2025-11-22,2,standard,2224.08,12.37,True,0.074,False,SDK,0.0268,0.0218
M8F121CE07D74,Gaming,Asia Pacific,JP,2025-04-26,9,standard,858.48,28.73,False,0.4664,False,API,0.0059,0.1028
M06138BC5AF60,E-commerce,Asia Pacific,IN,2023-06-06,32,standard,3054.26,8.94,False,0.2556,False,API,0.0081,0.0247
M39059724F73A,Subscription,Europe,FR,2024-10-28,15,standard,6300.23,38.6,True,0.1895,False,Plugin,0.0425,0.0713
M7F100B7B3609,Retail,Asia Pacific,KR,2023-03-08,35,standard,6166.08,29.22,True,0.2299,False,SDK,0.0032,0.0331
M7A614FD06C32,Education,Latin America,AR,2023-11-03,27,standard,7076.08,18.5,False,0.0997,False,API,0.01,0.0245
M4734BA6F3DE8,Gaming,Latin America,AR,2025-02-25,11,standard,4948.17,20.84,True,0.2534,False,API,0.0024,0.0458
MD947BF06A885,Digital Goods,Asia Pacific,SG,2024-11-27,14,standard,2858.9,210.26,False,0.1683,False,Hosted,0.0613,0.0102
M63923F49E524,Travel,Asia Pacific,IN,2025-11-22,2,standard,6738.26,5.58,True,0.5855,False,Hosted,0.0462,0.1156
MDB8E1AF0CB3A,Retail,Europe,NL,2025-10-23,3,standard,2232.34,36.59,True,0.5165,False,API,0.004,0.0315
M20F07591C6FC,Software/SaaS,North America,US,2025-04-26,9,standard,1334.34,45.62,True,0.0629,False,Hosted,0.0067,0.0291
M07CDFD23373B,E-commerce,North America,CA,2024-05-01,21,preferred,25162.21,51.93,True,0.1607,True,SDK,0.0006,0.0845
MD395771085AA,Gaming,Latin America,CO,2024-08-29,17,standard,1348.65,32.29,False,0.0499,False,Plugin,0.003,0.0109
M92C8C96E4C37,Retail,Latin America,AR,2021-04-17,58,preferred,12633.02,18.34,True,0.1748,True,Hosted,0.0165,0.0482
ME3796AE83883,Subscription,North America,US,2025-08-24,5,standard,6592.67,8.27,True,0.2698,False,SDK,0.0386,0.0872
M6A9AEDDFC689,Services,MEA,ZA,2025-09-23,4,standard,1878.06,45.62,True,0.2954,False,API,0.0171,0.0219
M0F49C89D1E72,Food & Delivery,Latin America,AR,2021-03-18,59,standard,636.78,12.11,False,0.1919,False,API,0.0198,0.0239
M46BA9F2A6976,Software/SaaS,North America,CA,2025-12-22,1,preferred,40385.56,28.48,False,0.1385,True,Plugin,0.0039,0.0484
M0E01938FC48A,Digital Goods,MEA,SA,2024-07-30,18,standard,2523.01,40.83,False,0.1983,False,SDK,0.0412,0.0878
M16A5CDAE362B,Food & Delivery,Europe,NL,2024-05-01,21,preferred,15325.03,25.88,False,0.1361,True,Hosted,0.0119,0.0388
M918317B57931,Travel,Latin America,BR,2023-11-03,27,standard,3915.48,26.06,False,0.1498,False,Hosted,0.0116,0.0918
M48AEDB8880CA,Digital Goods,North America,US,2022-07-11,43,standard,420.01,232.35,True,0.1167,False,Plugin,0.0366,0.0601
M839AB46820B5,Retail,North America,CA,2021-02-16,60,preferred,43055.28,29.91,True,0.1664,True,Plugin,0.0107,0.0448
MF90F2ACA5C64,Travel,Latin America,AR,2024-11-27,14,standard,940.84,86.28,False,0.2897,False,SDK,0.0582,0.0522
M9C838D2E45B2,Healthcare,Europe,FR,2024-06-30,19,standard,857.81,30.49,True,0.1427,False,API,0.0217,0.0477
M1700002963A4,Subscription,North America,MX,2024-01-02,25,standard,5430.59,10.61,False,0.19,False,Plugin,0.002,0.0782
M53C3BCE66E43,Software/SaaS,North America,MX,2024-05-01,21,standard,3407.66,77.95,False,0.2035,False,API,0.0262,0.1092
M6883966FD8F9,Software/SaaS,North America,US,2025-10-23,3,preferred,20304.13,13.45,False,0.3171,True,Hosted,0.0022,0.1517
M49182F81E6A1,Retail,Asia Pacific,AU,2024-02-01,24,standard,2121.28,100.24,False,0.2571,False,SDK,0.012,0.0537
MD296C101DAA8,Digital Goods,Latin America,CL,2024-08-29,17,standard,9185.54,23.86,False,0.1201,False,Plugin,0.0441,0.0202
M9FD81843AD7F,E-commerce,North America,CA,2025-06-25,7,standard,1201.91,31.44,False,0.1918,False,Hosted,0.009,0.0463
M26E359E83860,Software/SaaS,Europe,ES,2023-06-06,32,standard,5509.15,30.2,True,0.1871,False,Hosted,0.0011,0.0835
MEF0D3930A7B6,Gaming,North America,US,2024-07-30,18,preferred,19967.16,65.38,False,0.1382,True,API,0.0245,0.0386
M94F6D7E04A4D,Digital Goods,MEA,ZA,2022-01-12,49,preferred,43334.84,83.21,True,0.1109,True,SDK,0.0158,0.1411
M34ED066DF378,Travel,Asia Pacific,SG,2023-01-07,37,enterprise,139308.95,55.65,True,0.2086,True,Hosted,0.0161,0.094
M577BCC914F9E,Education,Europe,ES,2025-04-26,9,standard,1159.4,22.67,True,0.0832,False,SDK,0.0046,0.007
M11B9842E0A27,Digital Goods,Europe,NL,2019-01-28,85,standard,1984.49,14.9,False,0.1818,False,API,0.0199,0.0996
M37BC2F75BF1B,Digital Goods,Asia Pacific,AU,2021-09-14,53,preferred,15009.11,22.38,True,0.0437,True,API,0.036,0.0443
M496E05E1AEA0,Subscription,North America,CA,2023-01-07,37,preferred,30119.41,80.68,False,0.0447,True,Plugin,0.0019,0.0817
MB2EB73490357,Travel,Asia Pacific,IN,2025-10-23,3,preferred,12880.44,23.6,False,0.3425,True,Hosted,0.037,0.0403
M8E98D81F8217,Subscription,North America,US,2020-06-21,68,standard,5013.34,9.4,True,0.1606,False,Plugin,0.0039,0.1248
MA8C88A0055F6,Entertainment,Europe,IT,2025-10-23,3,standard,854.7,93.31,True,0.3698,False,API,0.0237,0.0495
MEDDEA82AD275,E-commerce,Europe,UK,2021-09-14,53,standard,4579.11,58.26,False,0.2692,False,API,0.0153,0.0047
M06EB61B839A0,Services,MEA,ZA,2023-10-04,28,standard,2240.47,16.25,True,0.2626,False,SDK,0.027,0.0701
M9DFCD5E558DF,Gaming,Latin America,BR,2018-05-03,94,preferred,12496.54,72.77,False,0.211,True,SDK,0.012,0.0354
M950A4152C2B4,Gaming,Europe,IT,2025-05-26,8,standard,7035.91,52.26,False,0.4978,False,Hosted,0.015,0.117
M158F3069A435,Gaming,Asia Pacific,JP,2023-06-06,32,standard,3960.57,17.04,False,0.057,False,Hosted,0.0541,0.0364
M758874998F5B,Services,Latin America,AR,2025-07-25,6,standard,1341.06,23.51,False,0.1252,False,SDK,0.0902,0.0586
MAD13A2A07CA4,Services,Asia Pacific,SG,2025-06-25,7,preferred,12112.22,5.85,True,0.1293,True,Hosted,0.0006,0.0739
M3FE94A002317,E-commerce,Europe,DE,2025-11-22,2,enterprise,135724.72,70.91,True,0.3435,True,Hosted,0.0508,0.029
M5B8ADD2A5D98,Subscription,Europe,FR,2024-05-31,20,preferred,21342.18,42.38,False,0.2184,True,Hosted,0.0002,0.0821
M432ACA3A1E34,Services,Asia Pacific,IN,2025-11-22,2,standard,676.75,28.85,True,0.2794,False,Hosted,0.0045,0.0239
M8D3BBA7425E7,Digital Goods,Latin America,AR,2020-12-18,62,preferred,13131.05,39.85,False,0.173,True,Hosted,0.0157,0.0776
M320722549D17,Digital Goods,North America,US,2022-03-13,47,standard,2333.84,100.23,False,0.1101,False,API,0.036,0.0545
MCAF1A3DFB505,Education,Europe,ES,2025-04-26,9,standard,596.4,15.39,True,0.4543,False,Hosted,0.004,0.0576
M5737C6EC2E07,Travel,Europe,ES,2024-10-28,15,standard,6657.55,27.28,False,0.0631,False,Hosted,0.0021,0.1334
MBC6DC48B743D,Software/SaaS,North America,MX,2024-03-02,23,standard,1510.34,40.56,False,0.097,False,SDK,0.037,0.0574
MF2FC990265C7,Education,Asia Pacific,KR,2025-11-22,2,standard,5534.62,17.58,False,0.1638,False,Hosted,0.0339,0.0504
M89F0FD5C927D,Gaming,Asia Pacific,JP,2020-10-19,64,enterprise,139314.19,13.65,False,0.0377,True,Plugin,0.0055,0.0492
MA666587AFDA6,Software/SaaS,North America,CA,2024-07-30,18,preferred,11958.08,52.52,False,0.1238,True,SDK,0.0257,0.047
MB83AAC23B952,Software/SaaS,North America,MX,2024-05-01,21,standard,7850.71,55.91,False,0.3178,False,SDK,0.0082,0.109
MCD00692C3BFE,Services,Europe,DE,2023-11-03,27,standard,1453.72,98.61,False,0.2482,False,API,0.0059,0.0774
M6FAA8040DA20,Travel,North America,MX,2024-12-27,13,standard,2775.72,15.69,False,0.0731,False,API,0.0145,0.0598
MFE73F687E5BC,E-commerce,Asia Pacific,KR,2020-04-22,70,standard,3893.17,27.89,False,0.1991,False,Plugin,0.0221,0.19
M6DA37DD3139A,Food & Delivery,North America,CA,2024-05-01,21,standard,1133.44,16.96,True,0.0773,False,Plugin,0.0093,0.0756
MC042F4DB68F2,Services,North America,CA,2024-11-27,14,preferred,41911.59,39.16,False,0.3213,True,SDK,0.0086,0.0426
M310DCBBF4CCE,Entertainment,North America,CA,2025-02-25,11,standard,823.06,9.56,False,0.3565,False,API,0.0003,0.0205
M2F2B265625D7,E-commerce,Latin America,BR,2022-10-09,40,preferred,12911.27,16.25,False,0.1928,True,Plugin,0.0017,0.0431
MF9B902FC3289,Education,MEA,AE,2024-04-01,22,standard,376.18,35.79,False,0.1753,False,Plugin,0.015,0.0722
M6855456E2FE4,Digital Goods,Asia Pacific,JP,2021-04-17,58,standard,1833.24,45.22,True,0.2694,False,API,0.0049,0.0369
M357A6FDF7642,Education,Europe,DE,2025-05-26,8,standard,209.3,276.17,False,0.1065,False,SDK,0.0361,0.0225
M819F46E52C25,Software/SaaS,Europe,UK,2025-06-25,7,standard,444.26,17.94,True,0.2697,False,API,0.0594,0.1534
M04025959B191,Subscription,Latin America,CL,2025-07-25,6,standard,3521.78,88.4,False,0.3794,False,Hosted,0.0163,0.0563
M40008B9A5380,Gaming,Europe,NL,2025-04-26,9,standard,5046.67,18.41,False,0.2379,False,Hosted,0.0049,0.0586
M3DD48AB31D01,E-commerce,North America,CA,2019-12-24,74,standard,581.0,25.25,True,0.0297,False,API,0.0146,0.0322
M58238E9AE2DD,Healthcare,Europe,UK,2023-11-03,27,preferred,56695.13,4.41,False,0.1524,True,SDK,0.0404,0.1112
M3AD7C2EBB96F,Travel,Asia Pacific,JP,2025-12-22,1,preferred,11249.01,10.53,True,0.3683,True,API,0.0165,0.0419
MB3967A0E938D,Education,Latin America,BR,2024-03-02,23,standard,1541.63,23.25,True,0.1963,False,Hosted,0.0128,0.0787
MD81F9C1BE2E0,Retail,Asia Pacific,JP,2024-08-29,17,standard,1610.69,89.56,False,0.1256,False,Hosted,0.0104,0.1893
M13F9896DF612,E-commerce,Europe,DE,2025-08-24,5,standard,1528.45,40.18,True,0.1349,False,Plugin,0.0411,0.0759
MC5FF2543B53F,Subscription,Europe,FR,2024-02-01,24,standard,2139.62,18.55,True,0.1011,False,SDK,0.0357,0.0686
M01386BD6D8E0,Healthcare,MEA,NG,2023-07-06,31,standard,3030.7,34.39,True,0.147,False,Hosted,0.0024,0.1317
M0BB4AEC17105,Retail,Europe,DE,2020-04-22,70,standard,3922.63,61.08,False,0.2096,False,Hosted,0.0026,0.0737
M9DE6D14FFF98,Travel,Asia Pacific,KR,2025-11-22,2,preferred,14620.6,18.77,False,0.0649,True,SDK,0.0061,0.0652
MEFE937780E95,Software/SaaS,Latin America,AR,2023-04-07,34,preferred,18233.33,22.4,False,0.1832,True,Plugin,0.0278,0.0114
M371BCE7DC838,Digital Goods,Asia Pacific,AU,2024-09-28,16,standard,488.03,27.19,False,0.1461,False,API,0.038,0.0596
M138BB0696595,Food & Delivery,Europe,NL,2021-02-16,60,preferred,10229.08,26.81,True,0.2413,True,API,0.0116,0.081
M8DD48D6A2E2C,Entertainment,Latin America,BR,2018-10-30,88,preferred,55816.22,28.15,False,0.203,True,API,0.0156,0.2055
M82CEC96096D4,Education,Europe,NL,2021-05-17,57,standard,5332.63,23.44,True,0.0584,False,SDK,0.014,0.0258
M6C524F9D5D70,Digital Goods,North America,MX,2025-11-22,2,standard,1552.87,10.95,True,0.1825,False,API,0.0017,0.0376
MFB7B9FFA5462,Healthcare,Europe,UK,2024-08-29,17,standard,245.53,70.45,True,0.1766,False,Hosted,0.0168,0.0803
MAA942AB2BFA6,E-commerce,Europe,UK,2025-12-22,1,preferred,17924.96,12.41,True,0.4821,True,Plugin,0.001,0.0821
MC058F544C737,Healthcare,Europe,IT,2025-07-25,6,standard,7656.38,26.67,True,0.3651,False,API,0.0014,0.0423
ME7B24B112A44,Education,Europe,NL,2025-11-22,2,preferred,14509.79,57.69,False,0.6725,True,API,0.0071,0.0189
M52720E003547,Services,Latin America,CL,2025-07-25,6,standard,4897.91,14.27,True,0.3003,False,SDK,0.0049,0.1041
MC3E878E27F52,Subscription,North America,CA,2018-08-31,90,preferred,32298.34,72.09,True,0.1732,True,API,0.0212,0.0204
M00411460F7C9,Digital Goods,Europe,FR,2023-11-03,27,standard,425.87,19.2,False,0.2292,False,API,0.0041,0.0295
MBAC9162B47C5,Software/SaaS,Europe,ES,2025-04-26,9,standard,6024.05,119.59,False,0.2669,False,SDK,0.0397,0.0336
M9BE40CEE5B0E,Gaming,Asia Pacific,KR,2023-03-08,35,standard,6800.62,87.08,False,0.1101,False,Plugin,0.0226,0.0321
M5EF698CD9FE6,Software/SaaS,Europe,IT,2022-01-12,49,standard,3151.63,2.72,False,0.1413,False,Hosted,0.0002,0.0073
M05049E90FA4F,Services,Europe,IT,2023-10-04,28,standard,8147.47,36.37,False,0.1304,False,Plugin,0.0015,0.018
MCF004FDC76FA,Education,North America,CA,2024-05-31,20,standard,4045.27,107.88,True,0.1364,False,API,0.0286,0.0877
M0C74B7F78409,Retail,Europe,FR,2023-07-06,31,preferred,11692.35,7.69,False,0.1287,True,Plugin,0.0258,0.1077
MD709F38EF758,Food & Delivery,North America,US,2025-06-25,7,standard,3313.42,36.59,True,0.2268,False,Hosted,0.0132,0.1103
M41F1F19176D3,Food & Delivery,North America,MX,2024-08-29,17,standard,2963.04,17.49,False,0.1142,False,Hosted,0.0417,0.1111
M24B16FEDE9A6,Digital Goods,Europe,DE,2022-08-10,42,standard,894.36,20.59,True,0.027,False,Hosted,0.0062,0.0257
MFFD52F3C7E12,Subscription,Asia Pacific,JP,2025-07-25,6,standard,769.07,18.55,False,0.2834,False,Plugin,0.0112,0.0753
MAD972F10E080,Software/SaaS,Europe,DE,2025-10-23,3,standard,4109.51,24.1,True,0.1696,False,Hosted,0.0011,0.0074
MF61D6947467C,Healthcare,North America,US,2024-07-30,18,standard,1396.3,74.99,False,0.0565,False,API,0.0192,0.107
M142949DF56EA,Software/SaaS,North America,US,2025-08-24,5,preferred,14455.71,34.79,False,0.2118,True,SDK,0.0018,0.0218
MD34AB169B70C,E-commerce,North America,US,2025-09-23,4,standard,4239.15,29.0,True,0.2705,False,Plugin,0.0329,0.0944
M8BF1211FD4B7,Services,Asia Pacific,KR,2025-03-27,10,standard,5300.92,43.13,False,0.0585,False,Plugin,0.0001,0.055
MA02FFD91ECE5,Entertainment,Europe,ES,2019-08-26,78,standard,504.67,521.46,True,0.0422,False,Hosted,0.0041,0.0955
MBCA82E41EE7B,Digital Goods,Asia Pacific,JP,2024-10-28,15,standard,1152.45,29.53,False,0.3795,False,API,0.0097,0.0871
M00EC53C4682D,Education,North America,MX,2025-03-27,10,preferred,18301.39,126.81,False,0.1549,True,API,0.0554,0.0381
M4F6FFE13A5D7,Services,Europe,FR,2020-08-20,66,enterprise,136024.94,16.16,True,0.1146,True,Hosted,0.0392,0.014
MBEED13602B9B,Subscription,Latin America,BR,2025-11-22,2,standard,6088.81,188.61,False,0.2335,False,SDK,0.0198,0.0269
M0584CE565C82,Travel,Europe,NL,2024-12-27,13,standard,823.68,9.23,False,0.3598,False,SDK,0.0026,0.17
MDC912A253D1E,Services,North America,CA,2025-12-22,1,standard,329.26,11.05,False,0.475,False,Hosted,0.0236,0.015
M39461A19E9ED,Gaming,Europe,DE,2024-10-28,15,standard,2051.24,32.21,False,0.2745,False,Plugin,0.0059,0.0348
M8EFB100A295C,Gaming,Europe,IT,2021-10-14,52,standard,533.62,119.63,False,0.1864,False,Hosted,0.0099,0.0978
MD9FC5B73A8D7,Subscription,Europe,NL,2025-11-22,2,standard,1637.66,9.72,True,0.1405,False,SDK,0.0196,0.0046
MC86A7EE3D8EF,Digital Goods,North America,US,2021-05-17,57,preferred,11992.21,65.8,False,0.1651,True,Plugin,0.0052,0.0797
MA01A0380CA3C,Software/SaaS,North America,MX,2021-05-17,57,standard,763.01,81.51,True,0.1038,False,Hosted,0.0041,0.0382
M5A4B25AAED25,Healthcare,North America,MX,2025-03-27,10,standard,6308.57,93.11,True,0.2088,False,SDK,0.0773,0.0322
MF73B76CE8949,Retail,Asia Pacific,AU,2022-06-11,44,preferred,96308.43,67.78,False,0.0507,True,Plugin,0.0129,0.0597
M70C639DF5E30,Software/SaaS,Europe,NL,2025-11-22,2,standard,1814.06,25.03,False,0.0387,False,SDK,0.0724,0.028
M28F0B864598A,Entertainment,North America,MX,2024-11-27,14,standard,5659.65,64.4,True,0.0788,False,SDK,0.0193,0.1245
