date,business_category,region,transaction_count,total_volume,avg_transaction_size,total_fees,cross_border_count,take_rate,cross_border_ratio
2023-01-06,Travel,North America,4,114.02,28.505,5.15,1,0.04516751447114542,0.25
2023-01-07,Digital Goods,Asia Pacific,2,115.97,57.985,4.82,1,0.041562473053375876,0.5
2023-01-07,Digital Goods,Europe,2,13.24,6.62,0.9299999999999999,0,0.0702416918429003,0.0
2023-01-07,Digital Goods,MEA,2,77.02,38.51,3.58,1,0.04648143339392366,0.5
2023-01-07,Digital Goods,North America,2,45.56,22.78,1.87,1,0.041044776119402986,0.5
2023-01-07,E-commerce,Asia Pacific,3,482.71999999999997,160.90666666666667,12.97,0,0.02686857805767319,0.0
2023-01-07,E-commerce,Europe,6,216.42000000000002,36.07,7.220000000000001,0,0.03336105720358562,0.0
2023-01-07,E-commerce,MEA,1,7.23,7.23,0.48,0,0.06639004149377593,0.0
2023-01-07,E-commerce,North America,5,144.57,28.913999999999998,5.08,1,0.03513868714117729,0.2
2023-01-07,Education,Asia Pacific,1,174.32,174.32,4.66,0,0.026732446076181738,0.0
2023-01-07,Education,Europe,1,117.14,117.14,3.7,0,0.031586136247225546,0.0
2023-01-07,Education,Latin America,1,5.78,5.78,0.53,1,0.09169550173010381,1.0
2023-01-07,Education,North America,7,240.94,34.42,9.29,2,0.038557317174400266,0.2857142857142857
2023-01-07,Entertainment,Asia Pacific,6,444.65999999999997,74.11,12.540000000000001,0,0.028201322358656057,0.0
2023-01-07,Entertainment,Latin America,3,218.62,72.87333333333333,7.92,1,0.03622724361906504,0.3333333333333333
2023-01-07,Entertainment,North America,2,201.73000000000002,100.86500000000001,7.07,1,0.03504684479254449,0.5
2023-01-07,Food & Delivery,Asia Pacific,2,528.16,264.08,13.8,0,0.026128445925477133,0.0
2023-01-07,Food & Delivery,Europe,1,24.06,24.06,0.9,0,0.03740648379052369,0.0
2023-01-07,Food & Delivery,Latin America,1,19.05,19.05,0.78,0,0.04094488188976378,0.0
2023-01-07,Food & Delivery,North America,4,50.64,12.66,2.5300000000000002,0,0.049960505529225915,0.0
2023-01-07,Gaming,Asia Pacific,5,134.94,26.988,4.83,0,0.035793686082703426,0.0
2023-01-07,Gaming,Europe,5,179.70999999999998,35.94199999999999,5.78,0,0.03216292916365256,0.0
2023-01-07,Gaming,North America,3,98.21,32.736666666666665,3.38,0,0.034416047245697995,0.0
2023-01-07,Healthcare,Asia Pacific,2,11.65,5.825,0.89,0,0.07639484978540773,0.0
2023-01-07,Healthcare,Europe,3,63.33,21.11,2.61,1,0.041212695405021316,0.3333333333333333
2023-01-07,Healthcare,Latin America,1,5.66,5.66,0.44,0,0.07773851590106007,0.0
2023-01-07,Healthcare,North America,4,524.13,131.0325,14.35,0,0.02737870375670158,0.0
2023-01-07,Retail,Asia Pacific,3,112.53,37.51,3.6500000000000004,0,0.03243579489913801,0.0
2023-01-07,Retail,Europe,6,171.97,28.661666666666665,5.7299999999999995,1,0.03331976507530383,0.16666666666666666
2023-01-07,Retail,MEA,1,24.06,24.06,0.9,0,0.03740648379052369,0.0
2023-01-07,Retail,North America,4,126.89,31.7225,4.38,0,0.03451808653164158,0.0
2023-01-07,Services,North America,5,273.86,54.772000000000006,8.84,0,0.032279266778646024,0.0
2023-01-07,Software/SaaS,Europe,7,313.66,44.80857142857143,11.38,2,0.03628132372632787,0.2857142857142857
2023-01-07,Software/SaaS,Latin America,1,42.44,42.44,1.36,0,0.03204524033930255,0.0
2023-01-07,Software/SaaS,MEA,1,25.92,25.92,0.95,0,0.03665123456790123,0.0
2023-01-07,Software/SaaS,North America,8,540.9100000000001,67.61375000000001,16.98,2,0.031391543879758184,0.25
2023-01-07,Subscription,Europe,1,26.51,26.51,1.07,0,0.04036212749905696,0.0
2023-01-07,Subscription,MEA,2,47.33,23.665,2.17,1,0.04584829917599831,0.5
2023-01-07,Subscription,North America,6,245.22,40.87,8.54,1,0.03482587064676616,0.16666666666666666
2023-01-07,Travel,Asia Pacific,4,496.40999999999997,124.10249999999999,13.63,0,0.02745714228158176,0.0
2023-01-07,Travel,Europe,2,87.5,43.75,2.79,0,0.03188571428571429,0.0
2023-01-07,Travel,Latin America,4,139.69,34.9225,5.33,1,0.03815591667263226,0.25
2023-01-07,Travel,MEA,1,35.46,35.46,1.33,0,0.03750705019740553,0.0
2023-01-07,Travel,North America,2,98.03,49.015,3.11,0,0.031724982148321944,0.0
2023-01-08,Digital Goods,Europe,4,595.06,148.765,18.43,1,0.03097166672268343,0.25
2023-01-08,Digital Goods,Latin America,1,65.79,65.79,2.93,1,0.044535643714850276,1.0
2023-01-08,Digital Goods,MEA,3,69.98,23.326666666666668,2.6399999999999997,0,0.037725064304086876,0.0
2023-01-08,Digital Goods,North America,5,190.1,38.019999999999996,7.78,1,0.04092582851130984,0.2
2023-01-08,E-commerce,Asia Pacific,2,248.87,124.435,6.819999999999999,0,0.027403865471933134,0.0
2023-01-08,E-commerce,Europe,1,87.93,87.93,3.55,1,0.04037302399636074,1.0
2023-01-08,E-commerce,MEA,1,59.51,59.51,2.92,1,0.04906738363300286,1.0
2023-01-08,E-commerce,North America,4,520.13,130.0325,19.97,2,0.038394247591948164,0.5
2023-01-08,Education,Asia Pacific,2,382.92,191.46,10.17,0,0.026559072391099968,0.0
2023-01-08,Education,Europe,2,103.18,51.59,3.23,0,0.03130451637914324,0.0
2023-01-08,Education,North America,3,500.46000000000004,166.82000000000002,16.509999999999998,1,0.03298964952243935,0.3333333333333333
2023-01-08,Entertainment,Asia Pacific,7,274.43,39.20428571428572,8.91,0,0.03246729584957913,0.0
2023-01-08,Entertainment,Latin America,7,347.3,49.614285714285714,9.9,0,0.028505614742297725,0.0
2023-01-08,Entertainment,MEA,1,106.24,106.24,4.55,1,0.042827560240963854,1.0
2023-01-08,Entertainment,North America,2,54.480000000000004,27.240000000000002,1.96,0,0.03597650513950073,0.0
2023-01-08,Food & Delivery,Asia Pacific,1,21.13,21.13,0.91,0,0.043066729768102226,0.0
2023-01-08,Food & Delivery,Europe,4,67.6,16.9,3.2800000000000002,1,0.04852071005917161,0.25
2023-01-08,Food & Delivery,Latin America,1,7.01,7.01,0.5,0,0.07132667617689016,0.0
2023-01-08,Food & Delivery,MEA,1,3.89,3.89,0.4,0,0.10282776349614396,0.0
2023-01-08,Food & Delivery,North America,2,50.07,25.035,1.9900000000000002,1,0.039744357898941485,0.5
2023-01-08,Gaming,Asia Pacific,1,83.95,83.95,2.4,0,0.02858844550327576,0.0
2023-01-08,Gaming,Europe,5,200.76,40.152,6.52,0,0.03247658896194461,0.0
2023-01-08,Gaming,North America,2,124.13999999999999,62.06999999999999,3.98,0,0.032060576768164976,0.0
2023-01-08,Healthcare,Europe,2,33.74,16.87,1.79,1,0.053052756372258446,0.5
2023-01-08,Healthcare,Latin America,1,13.9,13.9,0.7,0,0.05035971223021582,0.0
2023-01-08,Healthcare,North America,15,962.52,64.16799999999999,26.67,0,0.027708515147737194,0.0
2023-01-08,Retail,Asia Pacific,1,65.74,65.74,1.75,0,0.026620018253726806,0.0
2023-01-08,Retail,Europe,1,1.18,1.18,0.33,0,0.2796610169491526,0.0
2023-01-08,Retail,Latin America,3,394.92,131.64000000000001,10.78,0,0.02729666767953003,0.0
2023-01-08,Retail,North America,5,302.71999999999997,60.544,9.65,0,0.03187764270613108,0.0
2023-01-08,Services,Asia Pacific,1,16.72,16.72,0.72,0,0.0430622009569378,0.0
2023-01-08,Services,Europe,6,445.55,74.25833333333334,14.98,2,0.03362136684996072,0.3333333333333333
2023-01-08,Services,Latin America,2,598.8000000000001,299.40000000000003,24.32,1,0.04061456245824983,0.5
2023-01-08,Services,MEA,1,18.68,18.68,1.12,1,0.05995717344753748,1.0
2023-01-08,Software/SaaS,Asia Pacific,1,10.5,10.5,0.56,0,0.05333333333333334,0.0
2023-01-08,Software/SaaS,Europe,1,191.85,191.85,5.86,0,0.030544696377378163,0.0
2023-01-08,Software/SaaS,Latin America,2,22.86,11.43,1.17,0,0.051181102362204724,0.0
2023-01-08,Software/SaaS,MEA,1,65.56,65.56,2.2,0,0.03355704697986577,0.0
2023-01-08,Software/SaaS,North America,7,921.54,131.64857142857142,27.19,1,0.02950495909021855,0.14285714285714285
2023-01-08,Subscription,Asia Pacific,1,18.99,18.99,0.77,0,0.04054765666140074,0.0
2023-01-08,Subscription,Europe,6,284.09,47.34833333333333,10.61,1,0.037347319511422436,0.16666666666666666
2023-01-08,Subscription,Latin America,2,31.46,15.73,1.52,0,0.04831532104259377,0.0
2023-01-08,Subscription,North America,1,14.82,14.82,0.85,1,0.05735492577597841,1.0
2023-01-08,Travel,Europe,4,171.11,42.7775,5.5200000000000005,0,0.032259949739933375,0.0
2023-01-08,Travel,Latin America,3,33.32,11.106666666666667,2.02,2,0.06062424969987995,0.6666666666666666
2023-01-09,Digital Goods,Asia Pacific,3,217.36,72.45333333333333,7.25,1,0.033354803091645194,0.3333333333333333
2023-01-09,Digital Goods,Europe,3,46.72,15.573333333333332,2.07,0,0.044306506849315065,0.0
2023-01-09,Digital Goods,Latin America,1,17.28,17.28,0.73,0,0.042245370370370364,0.0
2023-01-09,Digital Goods,MEA,1,32.8,32.8,1.12,0,0.034146341463414644,0.0
2023-01-09,Digital Goods,North America,2,1551.16,775.58,39.37,0,0.025381005183217717,0.0
2023-01-09,E-commerce,Asia Pacific,2,35.78,17.89,1.49,0,0.04164337618781442,0.0
2023-01-09,E-commerce,Europe,2,25.810000000000002,12.905000000000001,1.24,0,0.04804339403332041,0.0
2023-01-09,E-commerce,Latin America,1,89.13,89.13,2.53,0,0.028385504319533267,0.0
2023-01-09,E-commerce,North America,10,1204.8899999999999,120.48899999999999,31.15,1,0.025852982429931365,0.1
2023-01-09,Education,Asia Pacific,1,5.04,5.04,0.45,0,0.08928571428571429,0.0
2023-01-09,Education,Latin America,1,10.26,10.26,0.56,0,0.05458089668615985,0.0
2023-01-09,Education,MEA,1,22.03,22.03,1.18,1,0.05356332274171584,1.0
2023-01-09,Education,North America,6,462.67,77.11166666666666,13.969999999999999,0,0.030194306957442667,0.0
2023-01-09,Entertainment,Asia Pacific,1,51.62,51.62,1.59,0,0.030802014722975595,0.0
2023-01-09,Entertainment,Europe,2,35.72,17.86,1.58,0,0.044232922732362824,0.0
2023-01-09,Entertainment,Latin America,1,34.29,34.29,1.05,0,0.03062117235345582,0.0
2023-01-09,Entertainment,MEA,1,12.36,12.36,0.66,0,0.05339805825242719,0.0
2023-01-09,Entertainment,North America,2,22.950000000000003,11.475000000000001,1.22,0,0.053159041394335506,0.0
2023-01-09,Food & Delivery,Asia Pacific,1,8.16,8.16,0.5,0,0.061274509803921566,0.0
2023-01-09,Food & Delivery,Europe,7,386.81,55.25857142857143,14.41,2,0.03725343191747887,0.2857142857142857
2023-01-09,Food & Delivery,Latin America,1,37.84,37.84,1.81,1,0.04783298097251586,1.0
2023-01-09,Food & Delivery,North America,2,121.03999999999999,60.519999999999996,3.63,0,0.029990085922009253,0.0
2023-01-09,Gaming,Asia Pacific,2,38.57,19.285,1.6400000000000001,0,0.04252009333679026,0.0
2023-01-09,Gaming,Europe,7,815.1199999999999,116.44571428571427,23.13,0,0.02837619000883306,0.0
2023-01-09,Gaming,MEA,1,109.84,109.84,3.05,0,0.027767662053896573,0.0
2023-01-09,Gaming,North America,1,146.97,146.97,3.97,0,0.02701231543852487,0.0
2023-01-09,Healthcare,Asia Pacific,2,38.42,19.21,1.6600000000000001,0,0.04320666319625195,0.0
2023-01-09,Healthcare,Europe,5,219.89000000000001,43.978,7.8,0,0.03547228159534312,0.0
2023-01-09,Healthcare,Latin America,1,9.2,9.2,0.53,0,0.05760869565217392,0.0
2023-01-09,Healthcare,MEA,1,91.58,91.58,2.59,0,0.028281284123170998,0.0
2023-01-09,Healthcare,North America,6,463.77,77.295,12.45,0,0.02684520344136102,0.0
2023-01-09,Retail,Asia Pacific,5,107.72,21.544,4.26,0,0.03954697363535091,0.0
2023-01-09,Retail,Europe,2,422.66999999999996,211.33499999999998,11.190000000000001,0,0.026474554617077158,0.0
2023-01-09,Retail,North America,3,84.14,28.046666666666667,3.45,1,0.04100309008794866,0.3333333333333333
2023-01-09,Services,Asia Pacific,1,29.08,29.08,1.03,0,0.035419532324621736,0.0
2023-01-09,Services,Europe,5,273.83,54.766,10.64,3,0.038856224664938106,0.6
2023-01-09,Services,North America,3,50.27,16.756666666666668,2.78,1,0.05530137258802466,0.3333333333333333
2023-01-09,Software/SaaS,Europe,1,40.35,40.35,1.31,0,0.03246592317224287,0.0
2023-01-09,Software/SaaS,North America,8,756.97,94.62125,27.84,2,0.036778207855000855,0.25
2023-01-09,Subscription,Asia Pacific,1,63.89,63.89,3.11,1,0.048677414305838156,1.0
2023-01-09,Subscription,Europe,2,45.12,22.56,1.73,0,0.03834219858156029,0.0
2023-01-09,Subscription,North America,4,59.0,14.75,2.75,0,0.046610169491525424,0.0
2023-01-09,Travel,Asia Pacific,2,536.62,268.31,14.020000000000001,0,0.026126495471655922,0.0
2023-01-09,Travel,Europe,3,168.27,56.09,7.26,1,0.04314494562310572,0.3333333333333333
2023-01-09,Travel,Latin America,6,487.27,81.21166666666666,12.51,0,0.025673651158495292,0.0
2023-01-09,Travel,North America,1,23.49,23.49,1.33,1,0.05661983822903364,1.0
2023-01-10,Digital Goods,Asia Pacific,3,45.879999999999995,15.293333333333331,2.3,1,0.05013077593722755,0.3333333333333333
2023-01-10,Digital Goods,Europe,2,23.259999999999998,11.629999999999999,1.44,1,0.06190885640584695,0.5
2023-01-10,Digital Goods,Latin America,2,54.37,27.185,1.99,0,0.03660106676475998,0.0
2023-01-10,Digital Goods,MEA,2,43.69,21.845,1.72,0,0.03936827649347677,0.0
2023-01-10,Digital Goods,North America,5,109.29,21.858,4.09,0,0.03742336901820843,0.0
2023-01-10,E-commerce,Asia Pacific,2,78.91,39.455,2.5700000000000003,0,0.032568749207958436,0.0
2023-01-10,E-commerce,Europe,2,250.83,125.415,7.029999999999999,0,0.028026950524259454,0.0
2023-01-10,E-commerce,Latin America,1,8.51,8.51,0.51,0,0.05992949471210341,0.0
2023-01-10,E-commerce,North America,1,21.1,21.1,1.23,1,0.05829383886255924,1.0
2023-01-10,Education,Asia Pacific,1,858.38,858.38,25.19,0,0.029345977306088216,0.0
2023-01-10,Education,Europe,3,160.73,53.57666666666666,6.92,1,0.043053568095563995,0.3333333333333333
2023-01-10,Education,Latin America,2,17.12,8.56,1.03,0,0.06016355140186916,0.0
2023-01-10,Education,North America,3,87.79,29.263333333333335,3.21,0,0.03656452898963435,0.0
2023-01-10,Entertainment,Asia Pacific,3,119.05000000000001,39.68333333333334,3.51,0,0.029483410331793358,0.0
2023-01-10,Entertainment,Europe,2,42.989999999999995,21.494999999999997,1.6800000000000002,0,0.03907885554780182,0.0
2023-01-10,Entertainment,Latin America,5,536.53,107.306,14.87,0,0.027715132425027492,0.0
2023-01-10,Entertainment,MEA,2,142.55,71.275,4.23,0,0.02967379866713434,0.0
2023-01-10,Entertainment,North America,4,191.25,47.8125,6.22,0,0.032522875816993466,0.0
2023-01-10,Food & Delivery,Asia Pacific,2,87.42,43.71,2.7800000000000002,0,0.03180050331731869,0.0
2023-01-10,Food & Delivery,Europe,2,33.73,16.865,1.44,0,0.04269196560924993,0.0
2023-01-10,Food & Delivery,Latin America,2,82.43,41.215,2.99,0,0.036273201504306685,0.0
2023-01-10,Food & Delivery,North America,3,48.56,16.186666666666667,2.1100000000000003,0,0.0434514003294893,0.0
2023-01-10,Gaming,Asia Pacific,1,322.64,322.64,8.37,0,0.025942226630300023,0.0
2023-01-10,Gaming,Europe,3,125.34,41.78,4.24,0,0.03382798787298548,0.0
2023-01-10,Gaming,Latin America,2,236.05,118.025,7.87,1,0.03334039398432535,0.5
2023-01-10,Gaming,North America,3,147.1,49.03333333333333,5.41,1,0.03677770224337186,0.3333333333333333
2023-01-10,Healthcare,Asia Pacific,2,52.34,26.17,2.03,0,0.03878486816965991,0.0
2023-01-10,Healthcare,Europe,3,95.55,31.849999999999998,3.2800000000000002,0,0.03432757718472004,0.0
2023-01-10,Healthcare,Latin America,1,4.6,4.6,0.41,0,0.0891304347826087,0.0
2023-01-10,Healthcare,MEA,1,31.65,31.65,1.09,0,0.034439178515007905,0.0
2023-01-10,Healthcare,North America,8,501.1,62.6375,13.96,1,0.027858710836160448,0.125
2023-01-10,Retail,Asia Pacific,4,270.55,67.6375,7.88,0,0.029125854740343744,0.0
2023-01-10,Retail,Europe,2,49.559999999999995,24.779999999999998,1.89,0,0.038135593220338986,0.0
2023-01-10,Retail,Latin America,3,160.38,53.46,5.08,0,0.031674772415513155,0.0
2023-01-10,Retail,North America,6,231.1,38.516666666666666,7.8100000000000005,1,0.03379489398528776,0.16666666666666666
2023-01-10,Services,Asia Pacific,2,57.44,28.72,2.04,0,0.03551532033426184,0.0
2023-01-10,Services,Europe,5,598.83,119.766,15.45,1,0.025800310605681075,0.2
2023-01-10,Services,Latin America,1,494.62,494.62,12.67,0,0.025615624115482592,0.0
2023-01-10,Services,MEA,2,68.06,34.03,3.32,2,0.048780487804878044,1.0
2023-01-10,Services,North America,5,703.63,140.726,19.58,0,0.02782712505151855,0.0
2023-01-10,Software/SaaS,Europe,7,438.58000000000004,62.65428571428572,14.51,2,0.03308404396005289,0.2857142857142857
2023-01-10,Software/SaaS,MEA,1,3.75,3.75,0.39,0,0.10400000000000001,0.0
2023-01-10,Software/SaaS,North America,6,449.7,74.95,15.5,2,0.03446742272626195,0.3333333333333333
2023-01-10,Subscription,Asia Pacific,1,12.02,12.02,0.65,0,0.054076539101497505,0.0
2023-01-10,Subscription,Europe,2,152.38,76.19,4.41,0,0.028940805880036752,0.0
2023-01-10,Subscription,Latin America,2,34.66,17.33,1.65,1,0.047605308713214084,0.5
2023-01-10,Subscription,North America,7,193.37,27.624285714285715,8.59,3,0.04442260950509386,0.42857142857142855
2023-01-10,Travel,Asia Pacific,4,137.76999999999998,34.442499999999995,5.359999999999999,2,0.03890542208027872,0.5
2023-01-10,Travel,Europe,2,212.46,106.23,9.02,1,0.04245505036242116,0.5
2023-01-10,Travel,Latin America,1,39.41,39.41,1.17,0,0.029687896472976403,0.0
2023-01-10,Travel,North America,4,402.13,100.5325,12.68,1,0.03153209161216522,0.25
2023-01-11,Digital Goods,Europe,2,30.04,15.02,1.35,0,0.04494007989347537,0.0
2023-01-11,Digital Goods,North America,8,2123.7799999999997,265.47249999999997,55.150000000000006,0,0.025967849777283905,0.0
2023-01-11,E-commerce,Asia Pacific,1,92.65,92.65,2.62,0,0.02827846735024285,0.0
2023-01-11,E-commerce,Europe,2,165.32,82.66,4.49,0,0.027159448342608278,0.0
2023-01-11,E-commerce,North America,6,291.51,48.585,9.97,0,0.03420122808823025,0.0
2023-01-11,Education,Asia Pacific,2,272.86,136.43,7.43,0,0.0272300813604046,0.0
2023-01-11,Education,Europe,4,383.32,95.83,11.26,1,0.029374934780340187,0.25
2023-01-11,Education,North America,3,132.56,44.18666666666667,4.27,0,0.032211828605914296,0.0
2023-01-11,Entertainment,Asia Pacific,5,291.46,58.291999999999994,9.09,0,0.03118781307898168,0.0
2023-01-11,Entertainment,Europe,5,224.87,44.974000000000004,9.299999999999999,1,0.041357228620981006,0.2
2023-01-11,Entertainment,Latin America,4,266.71000000000004,66.67750000000001,7.29,0,0.02733305837801357,0.0
2023-01-11,Entertainment,North America,2,42.49,21.245,1.72,0,0.040480112967757116,0.0
2023-01-11,Food & Delivery,Asia Pacific,1,79.39,79.39,2.6,0,0.032749716588991055,0.0
2023-01-11,Food & Delivery,Europe,4,200.73000000000002,50.182500000000005,6.97,1,0.03472326010063269,0.25
2023-01-11,Food & Delivery,Latin America,1,28.67,28.67,1.02,0,0.0355772584583188,0.0
2023-01-11,Food & Delivery,North America,2,29.4,14.7,1.3399999999999999,0,0.04557823129251701,0.0
2023-01-11,Gaming,Asia Pacific,1,33.9,33.9,1.28,0,0.03775811209439528,0.0
2023-01-11,Gaming,Europe,8,221.74,27.7175,8.18,1,0.03689005141156309,0.125
2023-01-11,Gaming,Latin America,1,22.2,22.2,0.94,0,0.04234234234234234,0.0
2023-01-11,Gaming,North America,2,182.72,91.36,7.71,1,0.04219570928196147,0.5
2023-01-11,Healthcare,Asia Pacific,3,216.85000000000002,72.28333333333335,6.31,0,0.02909845515333179,0.0
2023-01-11,Healthcare,Europe,5,218.60999999999999,43.721999999999994,7.21,0,0.0329811079090618,0.0
2023-01-11,Healthcare,MEA,1,48.54,48.54,1.71,0,0.03522867737948084,0.0
2023-01-11,Healthcare,North America,8,522.25,65.28125,14.59,0,0.02793681187170895,0.0
2023-01-11,Retail,Asia Pacific,10,744.04,74.404,20.689999999999998,0,0.027807644750282242,0.0
2023-01-11,Retail,Europe,3,107.77,35.92333333333333,3.77,0,0.03498190591073583,0.0
2023-01-11,Retail,MEA,1,5.61,5.61,0.44,0,0.0784313725490196,0.0
2023-01-11,Retail,North America,3,67.53999999999999,22.513333333333332,2.7,0,0.03997631033461653,0.0
2023-01-11,Services,Europe,3,61.370000000000005,20.456666666666667,2.39,0,0.03894410949975558,0.0
2023-01-11,Services,North America,4,196.07,49.0175,6.62,0,0.033763451828428624,0.0
2023-01-11,Software/SaaS,Asia Pacific,4,308.31,77.0775,9.32,1,0.030229314650838442,0.25
2023-01-11,Software/SaaS,Europe,4,110.47000000000001,27.617500000000003,3.8200000000000003,0,0.03457952385262967,0.0
2023-01-11,Software/SaaS,Latin America,1,28.8,28.8,1.02,0,0.035416666666666666,0.0
2023-01-11,Software/SaaS,MEA,1,4.5,4.5,0.48,1,0.10666666666666666,1.0
2023-01-11,Software/SaaS,North America,4,242.69,60.6725,8.530000000000001,1,0.035147719312703454,0.25
2023-01-11,Subscription,Asia Pacific,1,13.11,13.11,0.63,0,0.048054919908466824,0.0
2023-01-11,Subscription,Europe,4,154.81,38.7025,5.06,0,0.03268522705251598,0.0
2023-01-11,Subscription,North America,3,169.5,56.5,5.09,0,0.030029498525073747,0.0
2023-01-11,Travel,Asia Pacific,3,127.39000000000001,42.46333333333334,3.87,0,0.03037915063976764,0.0
2023-01-11,Travel,Europe,4,172.72,43.18,6.130000000000001,1,0.035490968040759616,0.25
2023-01-11,Travel,Latin America,2,177.62,88.81,7.98,1,0.04492737304357618,0.5
2023-01-11,Travel,North America,2,119.0,59.5,3.58,0,0.030084033613445377,0.0
2023-01-12,Digital Goods,Asia Pacific,1,37.27,37.27,1.38,0,0.037027099543869055,0.0
